Date,Open,High,Low,Close,tick_volume,spread,real_volume
2025-01-03 15:00:00,2654.09,2655.75,2649.84,2652.93,4677,13,0
2025-01-03 16:00:00,2652.93,2655.94,2652.8,2653.62,3498,13,0
2025-01-03 17:00:00,2653.62,2657.92,2653.07,2657.71,3204,13,0
2025-01-03 18:00:00,2657.63,2659.25,2656.32,2657.57,3392,13,0
2025-01-03 19:00:00,2657.56,2658.31,2654.84,2655.28,3352,13,0
2025-01-03 20:00:00,2655.28,2656.36,2643.49,2649.93,6303,13,0
2025-01-03 21:00:00,2649.9,2652.64,2645.13,2647.91,7308,13,0
2025-01-03 22:00:00,2647.78,2648.25,2641.0,2643.87,7799,13,0
2025-01-03 23:00:00,2643.88,2647.29,2639.11,2639.96,6133,13,0
2025-01-04 00:00:00,2639.97,2642.64,2639.13,2641.8,4471,13,0
2025-01-04 01:00:00,2641.8,2642.34,2639.78,2641.9,4300,13,0
2025-01-04 02:00:00,2641.8,2642.98,2639.08,2639.49,2954,13,0
2025-01-04 03:00:00,2639.43,2640.13,2636.92,2638.15,3518,13,0
2025-01-04 04:00:00,2638.2,2640.72,2636.56,2639.6,1532,13,0
2025-01-06 06:00:00,2640.41,2642.37,2638.9,2641.05,1896,13,0
2025-01-06 07:00:00,2640.94,2643.35,2638.65,2643.16,2678,13,0
2025-01-06 08:00:00,2643.16,2647.36,2640.72,2641.35,5759,13,0
2025-01-06 09:00:00,2641.28,2645.28,2639.77,2644.52,4268,13,0
2025-01-06 10:00:00,2644.52,2645.31,2639.21,2640.15,3408,13,0
2025-01-06 11:00:00,2640.14,2640.83,2634.48,2635.45,3170,13,0
2025-01-06 12:00:00,2635.45,2636.25,2631.51,2633.93,4527,13,0
2025-01-06 13:00:00,2633.93,2635.29,2630.28,2631.53,4369,13,0
2025-01-06 14:00:00,2631.53,2633.7,2625.14,2626.91,4228,13,0
2025-01-06 15:00:00,2626.8,2632.51,2625.84,2631.56,4460,13,0
2025-01-06 16:00:00,2631.42,2635.73,2631.24,2632.74,4282,13,0
2025-01-06 17:00:00,2632.74,2635.02,2630.97,2633.77,3239,13,0
2025-01-06 18:00:00,2633.75,2649.39,2632.59,2645.55,7636,13,0
2025-01-06 19:00:00,2645.52,2647.83,2642.01,2645.43,6104,13,0
2025-01-06 20:00:00,2645.38,2648.75,2621.87,2624.13,8750,13,0
2025-01-06 21:00:00,2624.17,2634.83,2614.75,2631.55,9789,13,0
2025-01-06 22:00:00,2631.54,2639.59,2629.37,2634.32,8845,13,0
2025-01-06 23:00:00,2634.32,2641.28,2632.54,2640.76,7011,13,0
2025-01-07 00:00:00,2640.76,2641.03,2634.19,2636.65,5364,13,0
2025-01-07 01:00:00,2636.69,2638.55,2633.78,2634.6,5345,13,0
2025-01-07 02:00:00,2634.61,2635.49,2632.92,2634.38,4275,13,0
2025-01-07 03:00:00,2634.36,2635.44,2633.21,2634.45,3691,13,0
2025-01-07 04:00:00,2634.51,2636.95,2634.51,2635.99,1224,12,0
2025-01-07 06:00:00,2636.24,2636.33,2633.52,2634.6,1054,13,0
2025-01-07 07:00:00,2634.63,2635.13,2632.94,2635.08,2071,13,0
2025-01-07 08:00:00,2634.98,2641.15,2634.88,2639.01,5567,13,0
2025-01-07 09:00:00,2639.01,2640.08,2637.0,2638.46,3691,13,0
2025-01-07 10:00:00,2638.55,2640.27,2637.54,2639.62,2271,13,0
2025-01-07 11:00:00,2639.62,2639.75,2637.35,2638.26,2341,13,0
2025-01-07 12:00:00,2638.19,2645.68,2637.05,2644.46,4010,13,0
2025-01-07 13:00:00,2644.46,2646.77,2639.94,2640.21,4258,13,0
2025-01-07 14:00:00,2640.22,2642.11,2638.05,2640.52,3892,13,0
2025-01-07 15:00:00,2640.49,2644.79,2640.11,2642.61,4424,13,0
2025-01-07 16:00:00,2642.61,2644.15,2640.1,2641.38,3700,13,0
2025-01-07 17:00:00,2641.41,2644.75,2641.32,2643.88,3306,13,0
2025-01-07 18:00:00,2643.88,2648.68,2642.01,2648.52,3702,13,0
2025-01-07 19:00:00,2648.49,2652.74,2647.36,2651.65,4503,13,0
2025-01-07 20:00:00,2651.64,2664.17,2649.97,2662.31,8017,13,0
2025-01-07 21:00:00,2662.38,2663.01,2655.78,2658.55,8056,13,0
2025-01-07 22:00:00,2658.55,2658.55,2642.13,2647.74,9869,13,0
2025-01-07 23:00:00,2647.75,2655.61,2646.55,2651.81,8214,13,0
2025-01-08 00:00:00,2651.83,2656.01,2650.3,2652.57,6626,13,0
2025-01-08 01:00:00,2652.54,2652.59,2647.33,2649.16,5777,13,0
2025-01-08 02:00:00,2649.16,2650.37,2647.0,2649.33,4755,13,0
2025-01-08 03:00:00,2649.34,2651.44,2647.25,2650.25,4622,13,0
2025-01-08 04:00:00,2650.4,2650.4,2647.77,2648.54,1175,12,0
2025-01-08 06:00:00,2648.46,2650.16,2648.27,2649.75,1222,13,0
2025-01-08 07:00:00,2649.75,2651.51,2648.68,2650.57,2095,13,0
2025-01-08 08:00:00,2650.57,2650.9,2647.18,2648.84,5372,13,0
2025-01-08 09:00:00,2648.84,2650.3,2645.87,2648.87,3887,13,0
2025-01-08 10:00:00,2648.66,2648.86,2645.61,2646.77,3171,13,0
2025-01-08 11:00:00,2646.78,2648.63,2645.19,2647.01,2534,13,0
2025-01-08 12:00:00,2647.01,2650.72,2646.65,2650.08,3634,13,0
2025-01-08 13:00:00,2650.08,2653.07,2648.87,2652.11,4146,13,0
2025-01-08 14:00:00,2652.11,2654.45,2651.62,2652.62,3825,13,0
2025-01-08 15:00:00,2652.58,2653.81,2649.59,2651.97,4954,13,0
2025-01-08 16:00:00,2651.99,2655.07,2651.83,2653.57,4023,13,0
2025-01-08 17:00:00,2653.57,2655.14,2652.62,2653.1,3438,13,0
2025-01-08 18:00:00,2653.1,2653.1,2647.53,2650.82,5096,13,0
2025-01-08 19:00:00,2650.81,2652.48,2645.85,2652.02,5399,13,0
2025-01-08 20:00:00,2652.03,2660.32,2651.84,2660.24,8229,13,0
2025-01-08 21:00:00,2660.17,2667.55,2660.09,2661.43,8519,13,0
2025-01-08 22:00:00,2661.43,2667.77,2659.4,2665.86,7912,13,0
2025-01-08 23:00:00,2665.86,2669.91,2662.62,2669.58,5996,13,0
2025-01-09 00:00:00,2669.55,2669.71,2649.44,2655.58,6667,13,0
2025-01-09 01:00:00,2655.58,2659.14,2651.58,2653.15,5910,13,0
2025-01-09 02:00:00,2653.38,2660.57,2652.51,2658.19,5030,13,0
2025-01-09 03:00:00,2658.25,2664.04,2658.25,2663.2,3919,13,0
2025-01-09 04:00:00,2663.34,2664.01,2660.91,2661.42,1935,12,0
2025-01-09 06:00:00,2661.07,2663.14,2661.07,2662.49,977,13,0
2025-01-09 07:00:00,2662.49,2662.67,2659.51,2659.94,2056,13,0
2025-01-09 08:00:00,2659.97,2661.37,2657.34,2658.43,4354,13,0
2025-01-09 09:00:00,2658.37,2660.03,2656.37,2658.87,3496,13,0
2025-01-09 10:00:00,2658.87,2662.2,2658.57,2659.38,3229,13,0
2025-01-09 11:00:00,2659.37,2659.64,2655.51,2658.96,2349,13,0
2025-01-09 12:00:00,2658.96,2660.93,2657.66,2658.31,3338,13,0
2025-01-09 13:00:00,2658.31,2666.87,2658.29,2666.65,3770,13,0
2025-01-09 14:00:00,2666.68,2666.69,2662.26,2662.4,3733,13,0
2025-01-09 15:00:00,2662.33,2666.95,2660.46,2664.41,5366,13,0
2025-01-09 16:00:00,2664.41,2666.43,2662.36,2664.95,4244,13,0
2025-01-09 17:00:00,2664.95,2668.58,2664.48,2667.52,3653,13,0
2025-01-09 18:00:00,2667.52,2673.22,2665.26,2670.22,4542,13,0
2025-01-09 19:00:00,2670.19,2675.1,2669.45,2674.1,4257,13,0
2025-01-09 20:00:00,2674.1,2678.25,2672.05,2672.7,6877,13,0
2025-01-09 21:00:00,2672.7,2675.72,2667.21,2672.4,6302,13,0
2025-01-09 22:00:00,2672.4,2675.35,2668.07,2668.36,5587,13,0
2025-01-09 23:00:00,2668.32,2670.97,2666.24,2667.55,4605,13,0
2025-01-10 00:00:00,2667.53,2668.63,2662.71,2665.9,4444,13,0
2025-01-10 01:00:00,2665.9,2672.46,2665.09,2671.3,4186,13,0
2025-01-10 02:00:00,2671.39,2671.67,2668.63,2670.15,3275,13,0
2025-01-10 03:00:00,2670.12,2670.83,2669.25,2669.59,2369,13,0
2025-01-10 04:00:00,2669.62,2671.2,2669.04,2670.22,585,12,0
2025-01-10 06:00:00,2669.77,2671.1,2668.49,2669.93,1165,13,0
2025-01-10 07:00:00,2669.99,2671.09,2668.99,2670.52,2416,13,0
2025-01-10 08:00:00,2670.53,2671.84,2669.2,2671.01,4368,13,0
2025-01-10 09:00:00,2671.01,2674.71,2670.44,2673.44,3742,13,0
2025-01-10 10:00:00,2673.43,2674.78,2672.51,2673.64,2521,13,0
2025-01-10 11:00:00,2673.64,2673.99,2671.79,2671.83,2116,13,0
2025-01-10 12:00:00,2671.83,2675.82,2671.6,2674.96,3282,13,0
2025-01-10 13:00:00,2674.96,2678.42,2674.19,2678.16,3856,13,0
2025-01-10 14:00:00,2678.17,2678.71,2673.41,2676.14,3902,13,0
2025-01-10 15:00:00,2676.13,2680.33,2675.72,2680.04,5188,13,0
2025-01-10 16:00:00,2680.04,2682.25,2677.75,2678.51,4745,13,0
2025-01-10 17:00:00,2678.52,2682.63,2678.29,2680.9,4869,13,0
2025-01-10 18:00:00,2680.9,2683.02,2680.21,2681.37,3934,13,0
2025-01-10 19:00:00,2681.37,2681.41,2674.85,2678.29,5206,13,0
2025-01-10 20:00:00,2678.29,2683.62,2663.99,2682.72,8686,13,0
2025-01-10 21:00:00,2682.67,2693.23,2680.85,2688.04,10272,13,0
2025-01-10 22:00:00,2688.06,2697.86,2682.43,2692.73,9683,13,0
2025-01-10 23:00:00,2692.72,2697.09,2686.77,2696.27,8832,13,0
2025-01-11 00:00:00,2696.36,2697.72,2692.42,2695.97,6815,13,0
2025-01-11 01:00:00,2695.97,2697.12,2685.1,2687.26,6406,13,0
2025-01-11 02:00:00,2687.25,2687.77,2684.51,2685.95,5286,13,0
2025-01-11 03:00:00,2685.96,2690.76,2684.55,2690.49,4946,13,0
2025-01-11 04:00:00,2690.59,2693.26,2688.71,2689.21,2127,13,0
2025-01-13 06:00:00,2689.11,2691.22,2686.61,2691.01,2295,13,0
2025-01-13 07:00:00,2691.04,2693.3,2688.13,2689.71,2396,13,0
2025-01-13 08:00:00,2689.78,2689.84,2679.32,2685.63,7636,13,0
2025-01-13 09:00:00,2685.64,2690.47,2684.88,2688.55,4760,13,0
2025-01-13 10:00:00,2688.53,2688.62,2685.33,2688.0,3582,13,0
2025-01-13 11:00:00,2687.93,2690.8,2684.28,2685.9,3746,13,0
2025-01-13 12:00:00,2685.98,2686.97,2683.26,2686.97,4558,13,0
2025-01-13 13:00:00,2686.98,2691.26,2686.95,2689.87,4063,13,0
2025-01-13 14:00:00,2689.8,2690.27,2684.41,2685.13,4884,13,0
2025-01-13 15:00:00,2685.1,2689.69,2684.05,2687.06,5792,13,0
2025-01-13 16:00:00,2687.04,2688.35,2683.32,2684.85,6184,13,0
2025-01-13 17:00:00,2684.83,2684.96,2677.35,2679.5,5729,13,0
2025-01-13 18:00:00,2679.5,2680.57,2675.48,2675.94,4956,13,0
2025-01-13 19:00:00,2675.89,2677.11,2664.19,2670.95,7258,13,0
2025-01-13 20:00:00,2671.09,2672.17,2663.89,2669.18,8358,13,0
2025-01-13 21:00:00,2669.22,2674.16,2664.11,2671.78,8382,13,0
2025-01-13 22:00:00,2671.69,2672.83,2661.11,2661.8,7820,13,0
2025-01-13 23:00:00,2661.79,2667.87,2660.84,2661.34,6312,13,0
2025-01-14 00:00:00,2661.34,2664.13,2659.31,2660.91,5696,13,0
2025-01-14 01:00:00,2660.91,2662.49,2657.58,2659.34,4599,13,0
2025-01-14 02:00:00,2659.34,2660.61,2656.8,2658.88,3699,13,0
2025-01-14 03:00:00,2658.88,2662.74,2658.7,2662.24,3340,13,0
2025-01-14 04:00:00,2662.22,2664.11,2660.93,2662.93,1334,12,0
2025-01-14 06:00:00,2663.54,2669.29,2662.96,2667.78,1601,13,0
2025-01-14 07:00:00,2667.79,2671.02,2666.37,2670.48,2608,13,0
2025-01-14 08:00:00,2670.37,2672.13,2667.89,2670.7,6057,13,0
2025-01-14 09:00:00,2670.72,2672.1,2668.52,2670.52,4703,13,0
2025-01-14 10:00:00,2670.52,2672.23,2668.87,2669.73,4137,13,0
2025-01-14 11:00:00,2669.72,2674.04,2668.41,2673.62,2790,13,0
2025-01-14 12:00:00,2673.72,2675.25,2667.32,2668.55,4501,13,0
2025-01-14 13:00:00,2668.55,2669.63,2667.4,2669.06,4441,13,0
2025-01-14 14:00:00,2669.07,2670.9,2667.24,2669.2,4581,13,0
2025-01-14 15:00:00,2669.48,2674.38,2667.23,2670.97,5800,13,0
2025-01-14 16:00:00,2670.97,2671.55,2664.76,2667.3,5300,13,0
2025-01-14 17:00:00,2667.3,2668.8,2664.75,2666.68,4714,13,0
2025-01-14 18:00:00,2666.69,2669.78,2664.62,2669.23,4671,13,0
2025-01-14 19:00:00,2669.22,2671.64,2666.5,2668.3,4673,13,0
2025-01-14 20:00:00,2668.27,2674.29,2661.03,2662.89,8111,13,0
2025-01-14 21:00:00,2662.89,2665.95,2659.9,2665.2,8649,13,0
2025-01-14 22:00:00,2665.19,2672.73,2665.14,2671.67,8112,13,0
2025-01-14 23:00:00,2671.66,2674.02,2669.84,2671.59,6994,13,0
2025-01-15 00:00:00,2671.56,2671.91,2668.07,2669.04,5728,13,0
2025-01-15 01:00:00,2669.02,2672.5,2666.73,2672.36,4772,13,0
2025-01-15 02:00:00,2672.37,2676.26,2671.94,2674.31,4278,13,0
2025-01-15 03:00:00,2674.29,2676.43,2671.87,2676.43,4584,13,0
2025-01-15 04:00:00,2676.43,2678.14,2675.88,2677.08,1408,13,0
2025-01-15 06:00:00,2677.71,2678.64,2673.9,2675.55,1141,13,0
2025-01-15 07:00:00,2675.55,2675.96,2672.56,2672.66,1470,13,0
2025-01-15 08:00:00,2672.66,2674.25,2669.73,2669.89,3942,13,0
2025-01-15 09:00:00,2669.89,2675.0,2669.37,2673.45,3613,13,0
2025-01-15 10:00:00,2673.46,2676.25,2672.38,2676.11,2778,13,0
2025-01-15 11:00:00,2676.1,2676.69,2674.2,2675.49,2343,13,0
2025-01-15 12:00:00,2675.49,2679.24,2674.55,2679.24,3945,13,0
2025-01-15 13:00:00,2679.22,2683.23,2679.02,2680.88,4000,13,0
2025-01-15 14:00:00,2680.88,2684.05,2680.01,2681.27,4078,13,0
2025-01-15 15:00:00,2681.31,2685.31,2681.15,2683.82,4693,13,0
2025-01-15 16:00:00,2683.91,2688.48,2682.95,2685.89,4981,13,0
2025-01-15 17:00:00,2685.89,2689.06,2684.83,2688.32,5080,13,0
2025-01-15 18:00:00,2688.6,2688.94,2685.1,2686.78,5515,13,0
2025-01-15 19:00:00,2686.79,2687.42,2684.09,2684.55,4918,13,0
2025-01-15 20:00:00,2684.55,2694.07,2682.11,2693.72,8725,13,0
2025-01-15 21:00:00,2693.71,2696.0,2678.17,2681.98,9298,13,0
2025-01-15 22:00:00,2681.96,2683.06,2676.65,2678.44,8695,13,0
2025-01-15 23:00:00,2678.47,2689.91,2676.95,2689.29,7511,13,0
2025-01-16 00:00:00,2689.32,2692.89,2688.47,2692.69,5815,13,0
2025-01-16 01:00:00,2692.67,2694.92,2691.04,2694.17,5190,13,0
2025-01-16 02:00:00,2694.14,2695.02,2692.55,2693.98,3273,13,0
2025-01-16 03:00:00,2693.96,2696.43,2693.18,2696.36,3215,13,0
2025-01-16 04:00:00,2696.3,2697.27,2693.88,2696.03,1481,13,0
2025-01-16 06:00:00,2694.88,2697.21,2694.57,2694.85,1102,13,0
2025-01-16 07:00:00,2694.85,2698.17,2692.9,2695.12,3610,13,0
2025-01-16 08:00:00,2695.12,2701.99,2694.29,2696.03,6221,13,0
2025-01-16 09:00:00,2696.11,2698.06,2695.27,2697.49,4367,13,0
2025-01-16 10:00:00,2697.4,2698.38,2695.64,2697.17,3405,13,0
2025-01-16 11:00:00,2697.12,2697.99,2696.6,2697.24,2507,13,0
2025-01-16 12:00:00,2697.24,2697.34,2693.8,2694.71,3837,13,0
2025-01-16 13:00:00,2694.72,2695.58,2689.9,2693.93,4663,13,0
2025-01-16 14:00:00,2693.93,2699.89,2693.48,2698.24,5165,13,0
2025-01-16 15:00:00,2698.33,2703.3,2697.18,2698.94,5859,13,0
2025-01-16 16:00:00,2698.93,2706.12,2697.47,2705.4,5625,13,0
2025-01-16 17:00:00,2705.37,2708.47,2704.76,2707.69,4353,13,0
2025-01-16 18:00:00,2707.73,2711.17,2706.15,2706.24,4028,13,0
2025-01-16 19:00:00,2706.3,2707.27,2700.3,2703.76,6441,13,0
2025-01-16 20:00:00,2703.75,2718.28,2701.34,2715.4,8076,13,0
2025-01-16 21:00:00,2715.44,2719.14,2712.9,2718.36,8251,13,0
2025-01-16 22:00:00,2718.5,2719.51,2712.59,2716.83,8731,13,0
2025-01-16 23:00:00,2716.79,2722.39,2716.64,2720.41,7560,13,0
2025-01-17 00:00:00,2720.5,2724.65,2719.53,2721.72,5818,13,0
2025-01-17 01:00:00,2721.72,2723.25,2714.84,2715.2,5305,13,0
2025-01-17 02:00:00,2715.21,2717.16,2714.79,2715.29,4251,13,0
2025-01-17 03:00:00,2715.33,2717.05,2714.34,2715.86,3455,13,0
2025-01-17 04:00:00,2715.75,2715.9,2712.43,2714.5,2134,12,0
2025-01-17 06:00:00,2714.32,2714.94,2712.34,2714.48,1258,13,0
2025-01-17 07:00:00,2714.48,2716.07,2713.83,2714.63,2357,13,0
2025-01-17 08:00:00,2714.63,2714.75,2709.82,2714.64,5846,13,0
2025-01-17 09:00:00,2714.64,2717.0,2713.86,2715.83,4221,13,0
2025-01-17 10:00:00,2715.7,2717.3,2714.55,2715.35,3210,13,0
2025-01-17 11:00:00,2715.4,2716.41,2714.21,2714.67,2395,13,0
2025-01-17 12:00:00,2714.66,2715.37,2711.08,2711.47,3853,13,0
2025-01-17 13:00:00,2711.47,2713.26,2710.61,2712.6,4734,13,0
2025-01-17 14:00:00,2712.6,2714.6,2708.72,2710.57,4226,13,0
2025-01-17 15:00:00,2710.6,2712.96,2709.41,2711.66,4421,13,0
2025-01-17 16:00:00,2711.66,2712.0,2704.07,2704.98,5238,13,0
2025-01-17 17:00:00,2704.86,2706.16,2702.92,2703.93,4638,13,0
2025-01-17 18:00:00,2703.93,2708.65,2703.72,2708.0,4263,13,0
2025-01-17 19:00:00,2707.99,2711.69,2706.94,2710.98,6148,13,0
2025-01-17 20:00:00,2710.98,2712.13,2704.49,2705.04,8327,13,0
2025-01-17 21:00:00,2704.96,2712.51,2702.68,2711.71,8697,13,0
2025-01-17 22:00:00,2711.7,2715.05,2710.16,2714.29,7338,13,0
2025-01-17 23:00:00,2714.28,2717.32,2713.59,2716.04,6144,13,0
2025-01-18 00:00:00,2716.0,2716.26,2710.56,2712.58,5460,13,0
2025-01-18 01:00:00,2712.58,2713.3,2705.43,2705.58,5189,13,0
2025-01-18 02:00:00,2705.58,2707.2,2702.76,2703.08,4275,13,0
2025-01-18 03:00:00,2703.08,2704.22,2699.96,2700.99,4643,13,0
2025-01-18 04:00:00,2700.99,2702.95,2699.19,2702.6,1736,13,0
2025-01-20 06:00:00,2702.71,2703.32,2691.15,2696.41,2689,13,0
2025-01-20 07:00:00,2696.41,2696.41,2692.76,2694.57,2296,13,0
2025-01-20 08:00:00,2694.61,2695.84,2689.29,2693.81,6422,13,0
2025-01-20 09:00:00,2693.94,2697.97,2693.77,2697.45,4672,13,0
2025-01-20 10:00:00,2697.44,2703.96,2697.44,2703.52,3753,13,0
2025-01-20 11:00:00,2703.52,2706.55,2702.19,2705.93,2988,13,0
2025-01-20 12:00:00,2705.93,2707.51,2703.62,2707.39,4212,13,0
2025-01-20 13:00:00,2707.21,2713.78,2706.56,2711.74,4839,13,0
2025-01-20 14:00:00,2711.73,2711.9,2702.87,2703.47,4102,13,0
2025-01-20 15:00:00,2703.47,2708.06,2703.06,2706.9,4301,13,0
2025-01-20 16:00:00,2706.96,2708.81,2702.85,2706.08,4612,13,0
2025-01-20 17:00:00,2706.08,2709.85,2705.14,2708.56,4032,13,0
2025-01-20 18:00:00,2708.52,2712.34,2704.75,2708.4,4671,13,0
2025-01-20 19:00:00,2708.44,2709.94,2706.1,2708.22,4813,13,0
2025-01-20 20:00:00,2708.22,2710.37,2701.92,2705.14,8014,13,0
2025-01-20 21:00:00,2705.44,2712.19,2705.1,2710.37,8562,13,0
2025-01-20 22:00:00,2710.36,2710.59,2705.21,2707.07,6279,13,0
2025-01-20 23:00:00,2707.07,2709.09,2703.48,2707.81,5125,13,0
2025-01-21 00:00:00,2707.58,2710.24,2704.34,2707.42,4260,13,0
2025-01-21 01:00:00,2707.54,2711.11,2705.55,2710.56,2412,13,0
2025-01-21 02:00:00,2710.56,2711.02,2707.93,2710.3,899,13,0
2025-01-21 06:00:00,2707.05,2711.15,2705.95,2710.26,1951,13,0
2025-01-21 07:00:00,2710.27,2711.55,2702.85,2705.49,4156,13,0
2025-01-21 08:00:00,2705.49,2719.31,2703.11,2717.92,7416,13,0
2025-01-21 09:00:00,2717.91,2725.79,2717.82,2724.76,6390,13,0
2025-01-21 10:00:00,2724.75,2726.91,2721.21,2724.22,5509,13,0
2025-01-21 11:00:00,2724.3,2727.82,2723.06,2727.36,3778,13,0
2025-01-21 12:00:00,2727.36,2729.11,2725.4,2726.13,4453,13,0
2025-01-21 13:00:00,2726.16,2729.34,2723.78,2724.42,5056,13,0
2025-01-21 14:00:00,2724.41,2732.79,2722.59,2729.76,5671,13,0
2025-01-21 15:00:00,2729.73,2729.73,2721.55,2723.4,6655,13,0
2025-01-21 16:00:00,2723.28,2724.08,2717.96,2721.25,6826,13,0
2025-01-21 17:00:00,2721.27,2724.03,2718.96,2719.85,5511,13,0
2025-01-21 18:00:00,2719.85,2724.6,2716.54,2723.96,5157,13,0
2025-01-21 19:00:00,2723.96,2727.29,2721.83,2726.84,5966,13,0
2025-01-21 20:00:00,2726.83,2730.02,2724.59,2726.29,7908,13,0
2025-01-21 21:00:00,2726.3,2738.53,2725.33,2738.18,8275,13,0
2025-01-21 22:00:00,2738.06,2740.41,2734.48,2738.91,8544,13,0
2025-01-21 23:00:00,2738.87,2744.84,2737.77,2743.18,7206,13,0
2025-01-22 00:00:00,2743.27,2745.65,2740.09,2740.26,5635,13,0
2025-01-22 01:00:00,2740.21,2745.94,2739.91,2744.66,4994,13,0
2025-01-22 02:00:00,2744.63,2745.46,2741.36,2742.71,4184,13,0
2025-01-22 03:00:00,2742.71,2743.23,2740.02,2742.54,3437,13,0
2025-01-22 04:00:00,2742.49,2745.67,2742.06,2744.67,1263,12,0
2025-01-22 06:00:00,2745.02,2745.25,2741.76,2744.3,2489,13,0
2025-01-22 07:00:00,2744.3,2749.0,2742.65,2748.24,2849,13,0
2025-01-22 08:00:00,2748.24,2749.9,2746.84,2748.1,6253,13,0
2025-01-22 09:00:00,2748.1,2749.7,2746.34,2749.01,5292,13,0
2025-01-22 10:00:00,2749.02,2751.06,2748.0,2750.36,4334,13,0
2025-01-22 11:00:00,2750.34,2752.94,2749.28,2752.08,3016,13,0
2025-01-22 12:00:00,2752.14,2758.58,2750.32,2758.14,4959,13,0
2025-01-22 13:00:00,2758.15,2758.17,2745.66,2746.92,7114,13,0
2025-01-22 14:00:00,2746.93,2753.99,2746.55,2748.81,4907,13,0
2025-01-22 15:00:00,2748.81,2753.83,2746.86,2753.29,6270,13,0
2025-01-22 16:00:00,2753.31,2762.18,2752.96,2758.49,5753,13,0
2025-01-22 17:00:00,2758.5,2763.33,2758.38,2759.87,4720,13,0
2025-01-22 18:00:00,2760.08,2760.39,2756.23,2756.41,4563,13,0
2025-01-22 19:00:00,2756.46,2758.67,2751.78,2758.34,5025,13,0
2025-01-22 20:00:00,2758.34,2761.67,2751.08,2757.8,7909,13,0
2025-01-22 21:00:00,2757.77,2758.35,2750.39,2753.92,8603,13,0
2025-01-22 22:00:00,2753.96,2760.28,2750.51,2759.37,7776,13,0
2025-01-22 23:00:00,2759.34,2760.16,2755.94,2758.3,6293,13,0
2025-01-23 00:00:00,2758.27,2758.46,2755.96,2756.6,4626,13,0
2025-01-23 01:00:00,2756.6,2759.38,2755.02,2757.82,4899,13,0
2025-01-23 02:00:00,2757.81,2757.81,2755.09,2755.34,3642,13,0
